-0.043506,-0.040677,-0.015404,-0.039634,-0.05865,-0.011409,0.010469,-0.016841,-0.027172,0.19599,0.21266,-0.047518,-0.051205,-0.047088,-0.029201,-0.025743,-0.046029,-0.029187,-0.019569,0.2054,-0.0092774,-0.032415,-0.021308,-0.052949,0.092248,0.19576,-0.012439,-0.011312,-0.049406,-0.049118,-0.019682,-0.01124,-0.016196,-0.057849,0.13555,0.0078573,-0.023841,-0.02999,-0.017913,-0.035891,-0.042536,-0.051331,-0.024511,-0.072305,0.20606,0.20658,-0.049571,0.082487,-0.016486,0.048526,0.12098,-0.014911,-0.03521,-0.017417,-0.051372,-0.022928,0.20728,0.010463,-0.040291,0.091586,-0.067188,-0.030136,-0.0264,0.20555,-0.034761,0.20964,-0.037864,-0.04297,-0.012553,-0.037987,0.20913,-0.049523,-0.011188,0.19567,-0.061084,-0.016321,-0.028259,-0.025185,0.081524,-0.066068,-0.014466,-0.042264,-0.036253,-0.0029824,0.20078,0.10743,-0.011063,-0.067733,-0.050159,-0.047832,-0.015709,-0.019191,-0.030793,-0.015868,-0.034183,-0.017042,0.082519,-0.01298,-0.05214,0.20732,0.20692,0.048418,-0.060256,-0.037894,-0.025343,0.081151,-0.058843,-0.017362,-0.054142,-0.010415,-0.046048,-0.028006,-0.028062,-0.042261,-0.0088755,0.083338,-0.048522,-0.031354,0.015721,0.090911,0.094283,-0.022729,-0.018615,-0.051031,0.03199,-0.023017,-0.034764,-0.059933,-0.025006,-0.017635,0.21104,0.20929,0.19509,-0.018304,-0.01737,0.10706,-0.059869,-0.031616,0.12654,-0.060711,-0.022535,-0.042106,0.08059,0.20794,0.19557,0.075466,-0.076664,-0.027705,-0.022859,0.080972,-0.033831,0.12499,0.13468,-0.016699,0.083681,-0.045301,-0.044748,-0.035327,0.20875,-0.032787,0.19532,0.0086499,-0.0027099,0.091106,-0.045495,-0.053866,0.10267,0.0057406,-0.016184,0.19526,-0.030921,0.20782,-0.050204,0.024385,-0.015116,-0.043289,-0.017083,-0.010476,0.19551,-0.019083,-0.047878,0.080652,-0.011242,-0.024893,-0.0087439,-0.053057,0.19572,-0.008616,-0.022041,-0.014755,0.051017,-0.0070583,-0.034422,-0.019828,0.12363,0.10083,0.080575,0.19562,-0.062385,-0.050191
-0.082215,-0.086117,-0.026964,-0.0026015,-0.13624,-0.014742,-0.098242,-0.033585,0.36589,-0.029505,-0.034932,-0.031041,-0.15502,-0.055692,-0.088048,-0.06894,0.050641,-0.016247,0.333,-0.034163,-0.10706,0.0083911,-0.031256,-0.083642,-0.10185,-0.03072,-0.01697,-0.064843,-0.073726,-0.073031,-0.019242,-0.014593,-0.028527,0.18558,0.14152,-0.097592,0.31084,-0.013969,-0.066815,-0.056432,-0.028542,0.1779,-0.0015713,0.21857,-0.033878,-0.033955,-0.063608,-0.0029414,-0.050118,-0.15107,-0.012242,-0.030468,0.24853,-0.052827,0.12314,-0.031732,-0.034031,0.18828,-0.08404,0.0075366,-0.13841,-0.013775,-0.037925,-0.034868,-0.05941,-0.034248,0.22777,0.081762,-0.016643,-0.059611,-0.036182,0.22756,-0.01522,-0.03058,0.19852,-0.067457,-0.070544,-0.11967,-0.0036849,0.13508,-0.02587,-0.08811,-0.026965,-0.096033,-0.033222,0.11947,0.15019,0.081528,0.13199,-0.088436,-0.035567,-0.017367,-0.06182,-0.067595,-0.043616,-0.018141,-0.0031328,-0.04651,0.20173,-0.034012,-0.033954,0.18393,-0.11138,-0.030365,-0.051305,-0.003203,0.17885,-0.05244,-0.09029,-0.043087,0.077419,-0.065291,-0.033144,-0.035308,-0.01936,-0.0019012,0.091121,-0.042195,-0.085888,-0.096128,-0.15125,-0.1043,-0.066546,-0.09042,-0.049875,-0.099095,0.25386,0.27286,-0.014703,-0.061741,-0.035753,-0.034253,-0.031546,-0.029408,-0.052484,0.1665,-0.11217,-0.06064,0.16234,0.27019,-0.050617,-0.0035771,-0.0041122,-0.034078,-0.03055,-0.033845,-0.11924,0.13269,-0.023242,-0.027123,0.23547,-0.0423,-0.054724,-0.052697,-0.00079282,-0.14515,-0.034997,0.24416,-0.034175,0.046417,-0.031239,-0.081536,-0.09674,0.011851,-0.10339,-0.072501,0.12429,-0.097351,-0.06758,-0.031344,0.19354,-0.034078,-0.14857,-0.092885,-0.033136,-0.082405,-0.052432,0.35513,-0.030989,-0.06633,-0.16315,-0.0039368,-0.044829,-0.048392,-0.10642,-0.14894,-0.030608,-0.10507,-0.016875,-0.037186,0.20545,-0.11893,0.012268,-0.095332,-0.07359,0.12896,-0.14846,-0.03053,-0.13412,-0.090431
-0.010234,-0.061732,-0.031265,-0.051677,0.21726,-0.056543,-0.0565,-0.0030811,-0.11164,-0.032214,-0.023393,-0.046609,0.22873,-0.070096,-0.015063,-0.0011883,-0.054844,-0.0082266,-0.090247,-0.023426,0.25738,-0.053303,-0.043155,-0.085265,-0.027937,-0.031858,-0.071454,-0.0050655,-0.10984,-0.10916,-0.04301,-0.056817,-0.038088,0.17356,-0.11869,-0.056773,-0.092621,-0.0083977,-0.0050471,-0.060192,-0.052155,-0.085199,-0.048591,-0.11186,-0.023419,-0.023454,-0.07362,-0.010925,-0.012487,-0.12595,-0.025905,-0.031205,0.19689,-0.012588,-0.10688,-0.045866,-0.023437,-0.084793,-0.060545,-0.016905,0.2125,-0.0084529,-0.046139,-0.027562,-0.077787,-0.023476,-0.18461,-0.040565,-0.046432,-0.1131,-0.02342,0.19703,-0.080368,-0.031908,0.030846,-0.0040966,-0.020828,0.20393,-0.010441,-0.11173,-0.037839,-0.09628,-0.052141,-0.058219,-0.023218,0.19567,0.013731,-0.072156,-0.11929,-0.09231,-0.073005,-0.032325,-0.09411,-0.0053694,-0.046444,-0.036969,-0.010904,-0.018064,0.18677,-0.023463,-0.02346,0.16215,0.13666,-0.055439,-0.066143,-0.010409,0.12944,-0.012575,-0.081338,-0.016275,-0.071073,-0.023836,-0.056671,-0.10052,-0.083579,-0.01141,-0.087842,-0.046327,0.33031,-0.022634,-0.12218,0.2375,-0.0048849,-0.081774,-0.016574,0.23253,0.19584,-0.14194,-0.047427,-0.022848,-0.023232,-0.023434,-0.031612,-0.037533,-0.012564,0.19538,0.14291,-0.030674,0.24142,-0.14556,-0.041688,-0.052916,-0.010076,-0.023445,-0.031945,-0.016142,0.20406,-0.080326,-0.045234,-0.08329,0.20765,-0.060734,-0.070774,-0.012481,-0.011508,-0.095274,-0.054446,0.19244,-0.023436,-0.047457,-0.031743,0.33742,-0.058365,-0.015928,0.18267,-0.067426,-0.096686,-0.056914,-0.0041256,-0.031693,0.15652,-0.023453,0.24535,0.33269,-0.030727,-0.0023611,-0.012598,-0.077047,-0.031796,-0.0047241,0.22869,-0.010063,-0.016653,-0.040282,0.2578,0.23943,-0.031889,0.25867,-0.039847,-0.075207,-0.076108,-0.019171,-0.050469,-0.069423,-0.073172,-0.094752,-0.12088,-0.031939,0.22339,-0.081774
0.25844,-0.01805,-0.041597,0.022281,-0.093665,-0.095389,0.12122,-0.04583,-0.037956,-0.0097121,-0.022852,0.19457,-0.067729,0.18153,-0.057435,-0.04979,0.069563,0.39656,-0.030662,-0.018307,-0.027421,-0.015747,-0.040445,0.15855,0.30213,-0.0067653,-0.015325,-0.061254,-0.062921,-0.067843,-0.049424,-0.094834,-0.040876,-0.09613,-0.06946,0.12125,-0.020935,0.39857,-0.057934,-0.15716,0.16112,0.23441,-0.039858,0.17951,-0.018519,-0.018692,0.17081,-0.0038514,-0.017145,-0.093969,0.0079125,-0.043476,-0.034936,-0.01999,0.071301,-0.038131,-0.018951,-0.055888,-0.023545,-0.0015151,-0.11896,0.39841,-0.010973,-0.023272,0.16607,-0.020035,-0.08722,0.12863,-0.10046,0.069493,-0.025986,-0.062617,-0.011128,-0.0067848,-0.10611,-0.053029,-0.065202,-0.15641,-0.0040589,0.016637,-0.031186,0.16336,0.029372,0.12571,-0.017086,-0.14784,-0.098127,0.19304,-0.21235,0.16313,-0.028466,-0.049496,-0.064456,-0.058234,0.025433,-0.038688,-0.0037235,-0.025332,-0.078885,-0.019005,-0.018858,-0.046915,-0.14386,0.20163,-0.16112,-0.0043208,-0.1302,-0.01942,0.14455,-0.018878,0.11707,-0.065868,-0.080022,-0.1155,-0.011753,-0.0038036,0.12461,-0.0040338,-0.014408,0.31376,-0.11277,-0.090441,-0.057337,0.14248,-0.082382,-0.083042,-0.033049,-0.058827,-0.038706,-0.073513,-0.025176,-0.019808,-0.0043957,-0.045757,-0.019502,-0.12192,-0.1458,-0.060944,-0.07473,-0.041667,-0.063714,0.046076,-0.0041571,-0.019251,-0.0069438,-0.09335,-0.11642,-0.021987,-0.037612,-0.033986,-0.044534,0.16008,0.085552,-0.019546,-0.0041961,0.099391,0.17162,-0.056902,-0.019561,-0.021499,-0.0056043,-0.018355,0.12273,-0.10553,-0.039143,0.12605,0.18256,0.12231,-0.052953,-0.0050837,-0.051519,-0.019215,-0.06744,-0.019392,-0.041069,0.33094,-0.019279,-0.033926,-0.006137,-0.056744,-0.10817,-0.0044041,-0.022057,-0.061001,-0.02488,-0.070754,-0.0068273,-0.021677,-0.048479,-0.028117,-0.081655,-0.055827,-0.013074,0.076829,0.10306,0.17701,-0.10966,-0.0069629,-0.094527,0.1389
-0.048521,-0.0075229,0.11659,0.063144,0.074217,-0.023224,-0.056688,0.1157,-0.023957,-0.004022,-0.004821,-0.041254,0.089731,0.23626,-0.061216,-0.07446,0.051763,-0.019948,-0.052154,-0.0035232,0.22299,0.070586,0.090445,-0.073235,-0.063862,-0.0039345,-0.12178,-0.063321,0.16539,0.16624,0.092729,-0.024722,0.10588,-0.042931,-0.15098,-0.056788,-0.071197,-0.020047,-0.084756,-0.039119,-0.048863,-0.074285,0.081903,-0.070966,-0.0036151,-0.0037054,-0.062882,-0.0067947,-0.03126,0.1125,-0.0075475,0.1123,-0.076218,-0.033672,-0.19564,0.087446,-0.0038243,-0.11109,-0.0046483,-0.0080944,0.077189,-0.02018,0.085389,-0.0098245,-0.1467,-0.0042168,0.14671,0.032277,-0.01297,0.10987,-0.0044674,-0.090762,0.29999,-0.0039384,-0.019959,-0.066242,0.11459,-0.19381,-0.0066934,-0.1906,0.2694,-0.068934,0.068504,-0.055004,-0.002849,-0.2018,0.041841,0.0067237,-0.14804,-0.070245,0.28513,0.093193,0.16783,-0.081197,0.074508,0.10379,-0.0068058,-0.037947,-0.064301,-0.0038542,-0.0037668,-0.19231,-0.17073,-0.042224,-0.040735,-0.0066232,0.073128,-0.033086,-0.065316,-0.039845,0.042896,-0.018591,-0.028967,0.1258,0.28951,-0.006886,0.033219,0.07486,-0.062279,-0.071848,0.07607,0.16587,-0.084451,-0.066253,-0.023925,0.17634,-0.071354,-0.099959,0.081414,-0.019811,-0.004748,-0.00416,-0.0039898,0.0972,-0.033205,-0.17639,-0.17068,-0.017193,-0.13441,-0.096434,0.24686,0.061487,-0.0065807,-0.0039499,-0.0039093,-0.028483,0.042542,-0.043771,0.087725,-0.12802,-0.075109,-0.054651,-0.12751,-0.034564,-0.0067893,0.12704,-0.049126,-0.065701,-0.0040837,0.064428,-0.0039233,-0.071721,-0.0563,-0.024226,0.16556,-0.057444,-0.12918,-0.056411,-0.066043,-0.0039596,-0.089848,-0.003917,0.093727,-0.054094,0.1154,-0.072946,-0.033412,-0.032919,-0.0039287,-0.085403,0.079496,-0.0065574,-0.03838,-0.037091,0.22436,0.071146,-0.0039434,0.22795,0.087241,0.28891,-0.070208,-0.11541,0.068225,-0.053061,-0.1265,-0.13223,0.079313,-0.0039172,0.0507,-0.065473
0.2198,0.10378,-0.038863,0.078522,-0.094556,-0.020918,-0.057501,-0.042002,-0.057589,-0.022909,-0.019847,-0.051787,-0.10639,-0.093222,0.17597,0.33341,0.064624,-0.048079,0.079976,-0.021487,-0.069107,0.083768,0.044289,-0.056472,0.19752,-0.021629,-0.026159,0.30408,0.11488,0.10228,0.039837,-0.019744,-0.00533,-0.080729,-0.0608,-0.057166,0.14184,-0.049294,0.32789,-0.017843,-0.048443,0.1704,0.049816,0.11261,-0.021386,-0.021327,-0.059513,-0.010762,-0.056078,0.11658,-0.01573,-0.01323,-0.059816,-0.050054,-0.1839,0.060191,-0.021286,0.14249,0.10705,-0.014937,-0.084751,-0.049232,0.040842,-0.020789,-0.080113,-0.020999,0.073356,0.027011,-0.02613,-0.056636,-0.017572,-0.055193,-0.030007,-0.021673,-0.085901,0.31508,-0.037107,-0.066061,-0.010423,-0.16973,-0.059753,-0.052834,0.081113,-0.056514,-0.02158,0.08777,0.047996,0.09541,-0.14521,-0.053778,-0.048544,0.027486,-0.01043,0.32227,0.038743,-0.011249,-0.010754,-0.05768,-0.067301,-0.021259,-0.021319,-0.12711,-0.076293,-0.043928,-0.019716,-0.010375,-0.12272,-0.051636,-0.050728,-0.051267,0.039626,-0.0060466,-0.07632,-0.07659,-0.03266,-0.011146,0.025199,0.076165,-0.011211,0.20065,0.12788,-0.058938,0.32819,-0.049808,-0.013082,-0.056471,-0.061473,0.13569,0.070058,-0.0079386,-0.018314,-0.021061,-0.021017,0.027571,-0.051435,-0.085363,-0.075204,-0.0051884,-0.055497,0.13453,-0.073208,0.0815,-0.010151,-0.021218,-0.021727,-0.022802,-0.091763,-0.081815,0.042656,-0.047826,-0.072302,0.08103,-0.078391,-0.05037,-0.011329,0.13809,-0.053271,-0.072327,-0.021112,0.083271,-0.021343,-0.0128,-0.056494,-0.039567,-0.09101,-0.053325,-0.099777,-0.057048,0.31487,-0.021189,-0.13814,-0.021222,-0.083302,-0.014544,-0.028732,0.23016,-0.051656,-0.013315,-0.021481,0.32905,0.12365,-0.010151,-0.055811,-0.065683,-0.067652,-0.08163,-0.02163,-0.066644,0.054748,-0.049064,0.20177,0.2434,0.086828,-0.04491,-0.076061,-0.10072,0.1269,-0.021746,-0.097158,-0.048881
-0.073516,-0.053177,-0.017989,-0.057438,-0.12619,-0.092574,0.18034,-0.019604,0.04338,-0.019777,-0.033673,-0.034476,-0.11441,0.14341,-0.056767,-0.0062747,-0.084188,-0.079874,-0.070656,-0.029322,-0.03396,-0.042452,-0.023981,0.18799,-0.095429,-0.022945,-0.015553,-0.0058416,0.035595,0.036912,-0.022802,-0.089716,-0.018834,0.22588,-0.05041,0.17983,-0.076176,-0.078901,-0.003955,0.23536,-0.035173,-0.099045,-0.030073,-0.11611,-0.030227,-0.030471,0.088013,-0.012304,-0.01785,-0.034124,-0.0058778,-0.017055,-0.0056108,-0.015578,0.063967,-0.026571,-0.030671,-0.11813,-0.061303,-0.0073471,-0.13453,-0.078364,-0.034509,-0.019452,-0.12325,-0.031687,-0.058375,-0.11971,-0.10499,-0.040232,-0.033458,0.11208,0.027026,-0.022832,0.26519,-0.0053961,0.26693,-0.15045,-0.012772,0.070676,0.0839,0.20768,-0.053821,0.18309,-0.028901,-0.027143,-0.070467,-0.091667,0.11568,0.20356,0.070768,-0.022612,0.075013,-0.0038499,-0.053219,-0.020139,-0.012298,0.031416,0.19528,-0.030686,-0.03054,-0.074815,-0.15013,-0.10283,0.23214,-0.012934,0.043893,-0.015921,0.20129,0.0012666,-0.10665,0.35599,0.20166,-0.059184,0.032878,-0.011902,-0.11313,-0.04067,-0.025903,-0.09437,-0.043538,-0.072546,-0.0040557,0.20097,0.33609,-0.072779,-0.0218,-0.089931,-0.029418,0.35991,-0.034033,-0.031501,-0.024316,-0.020353,-0.015908,0.12711,-0.14926,0.34625,0.070027,-0.09384,0.1683,-0.06433,-0.013218,-0.03092,-0.022599,0.32121,-0.15641,-0.046332,-0.026386,-0.021604,0.084872,0.014934,-0.059722,-0.016519,-0.012698,-0.040745,0.0089099,0.093901,-0.031285,-0.050169,-0.023488,-0.012611,0.18127,0.31473,-0.031556,0.16424,-0.091065,0.18072,-0.0054729,-0.023903,-0.048082,-0.030861,-0.10706,-0.024279,-0.017043,-0.076274,-0.015948,-0.061316,-0.023227,-0.0041583,-0.12398,-0.013285,0.014156,0.14316,-0.031836,-0.1149,-0.022916,-0.030458,-0.025067,0.063472,-0.053064,-0.033697,-0.045316,0.20498,-0.06378,-0.090107,-0.042301,-0.022614,-0.149,0.19977
-0.065282,-0.084438,0.11267,0.075614,0.12158,-0.053831,-0.099441,0.11981,-0.069721,-0.045487,-0.046054,-0.086544,0.1007,-0.12523,-0.079381,-0.049506,0.057157,-0.036242,-0.080409,-0.045832,-0.16438,0.080766,0.10202,-0.096428,-0.040231,-0.045312,0.35004,-0.03878,-0.13695,-0.13057,0.10192,-0.052346,0.1097,-0.10196,0.28092,-0.098383,-0.086174,-0.039244,-0.049987,-0.044031,-0.077048,-0.0896,0.093015,-0.12474,-0.046049,-0.046052,-0.094059,-0.021579,-0.034627,0.067796,-0.031079,0.11217,-0.097009,-0.037391,0.10051,0.095841,-0.046162,-0.098139,-0.081419,-0.030093,0.11112,-0.03964,0.092434,-0.041545,0.24332,-0.046341,-0.15303,0.028069,-0.06299,0.1823,-0.044912,-0.10634,-0.1042,-0.045329,-0.095523,-0.043876,-0.027064,0.16335,-0.020726,0.1081,-0.10383,-0.093177,0.07657,-0.10055,-0.045324,0.14906,0.071166,0.013922,0.11342,-0.093136,-0.10335,0.10681,-0.11269,-0.048416,0.085156,0.10787,-0.021537,-0.030685,-0.10552,-0.046136,-0.046105,0.20818,0.18438,-0.08048,-0.024407,-0.020742,0.00027505,-0.037045,-0.094665,-0.0328,0.038556,-0.0031755,-0.047043,0.12815,-0.10001,-0.022404,0.027581,0.08969,-0.057267,-0.065731,0.059234,-0.17248,-0.050246,-0.092557,-0.020323,-0.17394,-0.096972,-0.078763,0.092787,-0.0032633,-0.045221,-0.046351,-0.045255,0.10766,-0.037123,0.044766,0.18174,-0.0016306,-0.11254,-0.080294,-0.086268,0.07138,-0.020071,-0.046227,-0.045296,-0.030278,0.13414,-0.01641,0.098793,0.34515,-0.11426,-0.1045,0.28865,-0.035198,-0.022587,-0.082944,-0.08254,-0.11732,-0.046308,0.075231,-0.045217,-0.062437,-0.095516,-0.042115,-0.1605,-0.089056,0.20277,-0.099108,-0.043995,-0.045248,-0.086471,-0.046198,0.070695,-0.067416,0.11459,-0.046922,-0.036219,-0.074661,-0.045261,-0.050644,-0.064647,-0.020101,-0.031507,-0.041846,-0.1633,0.098881,-0.045311,-0.16267,0.099514,-0.10343,-0.079375,-0.067939,0.079769,-0.071151,0.29924,0.2079,0.061527,-0.045313,0.13193,-0.090708
-0.10577,0.085841,-0.031704,-0.030846,0.16829,0.35978,0.12551,-0.047788,-0.030942,-0.01749,-0.014222,0.1878,0.15807,-0.11363,0.018913,-0.007408,-0.04997,-0.14999,-0.014192,-0.015293,-0.020358,-0.044786,-0.03767,0.15044,-0.19653,-0.017857,-0.048511,-0.0047205,-0.031626,-0.024291,-0.043522,0.35755,-0.038159,-0.14478,-0.070196,0.12667,-0.019123,-0.14969,-0.0004771,0.22891,0.21542,-0.12001,-0.036112,0.061246,-0.015073,-0.01507,0.17619,-0.0063414,-0.046999,-0.10055,-0.017305,-0.046673,-0.086231,-0.049721,0.068639,-0.03673,-0.015105,-0.057596,0.090487,-0.0098921,0.18769,-0.14946,-0.019632,-0.014573,0.16383,-0.015066,-0.068298,-0.048977,0.36851,-0.0044636,-0.011063,-0.11324,-0.047586,-0.017865,-0.14279,-0.0085176,-0.091703,0.19398,-0.0060115,0.089939,-0.050327,0.13566,-0.032732,0.12963,-0.014459,-0.17557,-0.077079,-0.080638,0.18085,0.14205,-0.031477,-0.049567,-0.074632,-0.00084834,0.001809,-0.038636,-0.0063765,-0.055025,-0.14706,-0.015099,-0.015082,-0.091563,0.23814,0.22064,0.2053,-0.0058823,-0.018849,-0.049225,0.14294,-0.047646,-0.048427,-0.11492,-0.06687,0.24085,-0.046254,-0.0066202,-0.0079102,-0.026365,-0.065575,-0.19255,-0.092354,0.1643,-0.00049738,0.14191,-0.12755,0.14862,-0.081573,-0.049797,-0.042836,-0.12014,-0.01233,-0.015106,-0.018227,-0.046204,-0.049243,-0.15811,0.23558,-0.11035,-0.13718,-0.056015,-0.03486,-0.03945,-0.0057448,-0.015103,-0.017823,-0.13049,0.21148,-0.045292,-0.033484,-0.052881,-0.11436,-0.047923,-0.086572,-0.049462,-0.0065018,-0.11864,0.18814,-0.10828,-0.015114,-0.056687,-0.018009,-0.065435,0.13065,-0.13878,-0.058436,0.16249,-0.1405,0.12707,-0.0086384,-0.018108,-0.071997,-0.015116,0.099584,-0.058785,-0.037814,-0.17272,-0.049714,-0.013163,-0.017938,-0.00052885,0.13695,-0.0056853,-0.050945,-0.051741,-0.030763,0.11247,-0.017845,-0.043223,-0.047355,-0.031898,-0.01736,-0.042444,-0.046533,0.13639,-0.074442,-0.141,-0.087928,-0.017827,0.18634,0.14262
-0.049201,0.16209,-0.025477,-0.057364,-0.072047,0.0088495,-0.069178,-0.02678,-0.050294,-0.014872,-0.012864,-0.043141,-0.082465,-0.056244,0.19223,-0.050098,-0.058717,-0.0087736,-0.055091,-0.014046,-0.048809,-0.054809,-0.038935,-0.048988,-0.066063,-0.014739,-0.021852,-0.048941,0.1486,0.14857,-0.036808,0.0064608,-0.029572,-0.060649,-0.037461,-0.068898,-0.062613,-0.0090397,-0.041011,-0.053605,-0.043773,-0.063233,-0.044018,-0.075955,-0.0139,-0.013858,-0.031761,-0.0069877,0.28305,0.16027,-0.013209,-0.027454,-0.050391,0.28924,0.11023,-0.04152,-0.013808,0.1844,0.15825,-0.010338,-0.044649,-0.0091726,-0.043087,-0.013659,-0.051198,-0.01357,0.14155,-0.04553,0.014658,-0.04963,-0.012071,-0.059007,-0.027323,-0.014757,0.01681,-0.050146,-0.040812,0.15031,-0.0067129,0.11768,-0.030031,-0.065106,-0.053647,-0.069125,-0.014141,-0.10705,-0.068194,-0.07843,0.13311,-0.062992,-0.01978,-0.036928,0.20609,-0.040889,-0.048185,-0.030791,-0.0069879,0.25281,-0.068569,-0.013805,-0.013835,-0.069954,0.15348,-0.029106,-0.048667,-0.0066617,-0.094975,0.28871,-0.0523,0.25895,-0.043368,-0.030256,0.21544,-0.065437,-0.019901,-0.0072647,-0.044329,-0.049772,-0.023501,-0.062064,0.16462,-0.046239,-0.041556,-0.053519,-0.034366,-0.04915,-0.048714,0.17059,-0.046163,-0.033021,-0.012227,-0.013617,-0.014731,-0.034872,0.28883,-0.099028,0.15275,-0.028006,-0.085972,0.16981,-0.042276,-0.058064,-0.0064794,-0.013748,-0.014778,-0.041285,-0.031721,0.23095,-0.040355,-0.031392,-0.073603,-0.070923,-0.03118,0.28754,-0.0072783,0.16352,-0.049543,-0.074647,-0.013675,-0.060749,-0.014749,-0.021178,-0.068535,-0.051541,0.1813,-0.059159,-0.055085,-0.069015,-0.049874,-0.014733,0.16692,-0.013761,-0.052782,-0.025685,-0.026348,-0.064184,0.28834,-0.038303,-0.014749,-0.041429,-0.060966,-0.0064701,0.25727,0.22776,-0.048561,-0.05264,-0.01475,-0.048256,-0.041839,-0.012732,-0.080471,0.21707,-0.057276,-0.064497,-0.038394,-0.055892,0.16092,-0.014773,-0.05517,-0.053828
